file_id,file_name,content,uploaded_at
615,Program_615.txt,"def quicksort(alist, start, end):
    if end - start > 1:
        p = partition(alist, start, end)
        quicksort(alist, start, p)
        quicksort(alist, p + 1, end)
def partition(alist, start, end):
    pivot = alist[start]
    i = start + 1
    j = end - 1
    while True:
        while (i <= j and alist[i] <= pivot):
            i = i + 1
        while (i <= j and alist[j] >= pivot):
            j = j - 1
        if i <= j:
            alist[i], alist[j] = alist[j], alist[i]
        else:
            alist[start], alist[j] = alist[j], alist[start]
            return j
alist = [2, 3, 5, 6, 4, 5]
quicksort(alist, 0, len(alist))
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
616,Program_616.txt,"def heapsort(alist):
    build_max_heap(alist)
    for i in range(len(alist) - 1, 0, -1):
        alist[0], alist[i] = alist[i], alist[0]
        max_heapify(alist, index=0, size=i)
def parent(i):
    return (i - 1)//2
def left(i):
    return 2*i + 1
def right(i):
    return 2*i + 2
def build_max_heap(alist):
    length = len(alist)
    start = parent(length - 1)
    while start >= 0:
        max_heapify(alist, index=start, size=length)
        start = start - 1
def max_heapify(alist, index, size):
    l = left(index)
    r = right(index)
    if (l < size and alist[l] > alist[index]):
        largest = l
    else:
        largest = index
    if (r < size and alist[r] > alist[largest]):
        largest = r
    if (largest != index):
        alist[largest], alist[index] = alist[index], alist[largest]
        max_heapify(alist, largest, size)
alist = [2, 3, 5, 6, 4, 5]
heapsort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
617,Program_617.txt,"def counting_sort(alist, largest):
    c = [0]*(largest + 1)
    for i in range(len(alist)):
        c[alist[i]] = c[alist[i]] + 1
    c[0] = c[0] - 1 
    for i in range(1, largest + 1):
        c[i] = c[i] + c[i - 1]
    result = [None]*len(alist)
    for x in reversed(alist):
        result[c[x]] = x
        c[x] = c[x] - 1
    return result
alist = [2, 3, 5, 6, 4, 5]
k = max(alist)
sorted_list = counting_sort(alist, k)
print('Sorted list: ', end='')
print(sorted_list)","23-10-2024 10:08"
618,Program_618.txt,"def radix_sort(alist, base=10):
    if alist == []:
        return
    def key_factory(digit, base):
        def key(alist, index):
            return ((alist[index]//(base**digit)) % base)
        return key
    largest = max(alist)
    exp = 0
    while base**exp <= largest:
        alist = counting_sort(alist, base - 1, key_factory(exp, base))
        exp = exp + 1
    return alist
def counting_sort(alist, largest, key):
    c = [0]*(largest + 1)
    for i in range(len(alist)):
        c[key(alist, i)] = c[key(alist, i)] + 1
    c[0] = c[0] - 1
    for i in range(1, largest + 1):
        c[i] = c[i] + c[i - 1]
    result = [None]*len(alist)
    for i in range(len(alist) - 1, -1, -1):
        result[c[key(alist, i)]] = alist[i]
        c[key(alist, i)] = c[key(alist, i)] - 1
    return result
alist = [2, 3, 5, 6, 4, 5]
sorted_list = radix_sort(alist)
print('Sorted list: ', end='')
print(sorted_list)","23-10-2024 10:08"
619,Program_619.txt,"def bucket_sort(alist):
    largest = max(alist)
    length = len(alist)
    size = largest/length
    buckets = [[] for _ in range(length)]
    for i in range(length):
        j = int(alist[i]/size)
        if j != length:
            buckets[j].append(alist[i])
        else:
            buckets[length - 1].append(alist[i])
    for i in range(length):
        insertion_sort(buckets[i])
    result = []
    for i in range(length):
        result = result + buckets[i]
    return result
def insertion_sort(alist):
    for i in range(1, len(alist)):
        temp = alist[i]
        j = i - 1
        while (j >= 0 and temp < alist[j]):
            alist[j + 1] = alist[j]
            j = j - 1
        alist[j + 1] = temp
alist = [2, 3, 5, 6, 4, 5]
sorted_list = bucket_sort(alist)
print('Sorted list: ', end='')
print(sorted_list)","23-10-2024 10:08"
620,Program_620.txt,"def gnome_sort(alist):
    for pos in range(1, len(alist)):
        while (pos != 0 and alist[pos] < alist[pos - 1]):
            alist[pos], alist[pos - 1] = alist[pos - 1], alist[pos]
            pos = pos - 1
alist = [2, 3, 5, 6, 4, 5]
gnome_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
621,Program_621.txt,"def cocktail_shaker_sort(alist):
    def swap(i, j):
        alist[i], alist[j] = alist[j], alist[i]
    upper = len(alist) - 1
    lower = 0
    no_swap = False
    while (not no_swap and upper - lower > 1):
        no_swap = True
        for j in range(lower, upper):
            if alist[j + 1] < alist[j]:
                swap(j + 1, j)
                no_swap = False
        upper = upper - 1
        for j in range(upper, lower, -1):
            if alist[j - 1] > alist[j]:
                swap(j - 1, j)
                no_swap = False
        lower = lower + 1
alist = [2, 3, 5, 6, 4, 5]
cocktail_shaker_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
622,Program_622.txt,"def comb_sort(alist):
    def swap(i, j):
        alist[i], alist[j] = alist[j], alist[i]
    gap = len(alist)
    shrink = 1.3
    no_swap = False
    while not no_swap:
        gap = int(gap/shrink)
        if gap < 1:
            gap = 1
            no_swap = True
        else:
            no_swap = False
        i = 0
        while i + gap < len(alist):
            if alist[i] > alist[i + gap]:
                swap(i, i + gap)
                no_swap = False
            i = i + 1
alist = [2, 3, 5, 6, 4, 5]
comb_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
623,Program_623.txt,"def gaps(size):
    length = size.bit_length()
    for k in range(length - 1, 0, -1):
        yield 2**k - 1
def shell_sort(alist):
    def insertion_sort_with_gap(gap):
        for i in range(gap, len(alist)):
            temp = alist[i]
            j = i - gap
            while (j >= 0 and temp < alist[j]):
                alist[j + gap] = alist[j]
                j = j - gap
            alist[j + gap] = temp
    for g in gaps(len(alist)):
        insertion_sort_with_gap(g)
alist = [2, 3, 5, 6, 4, 5]
shell_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
624,Program_624.txt,"class rectangle():
    def __init__(self,breadth,length):
        self.breadth=breadth
        self.length=length
    def area(self):
        return self.breadth*self.length
a=6
b=4
obj=rectangle(a,b)
print(Area of rectangle:""","obj.area())"""
625,Program_625.txt,"class CircleArea():
    def __init__(self,radius):
        self.radius=radius
    def area(self):
        return 3.14 * self.radius * self.radius
a=6
obj=CircleArea(a)
print(Area of rectangle:""","obj.area())"""
626,Program_626.txt,"class CirclePerimeter():
    def __init__(self,radius):
        self.radius=radius
    def perimeter(self):
        return 2 * 3.14 * self.radius
a=6
obj=CirclePerimeter(a)
print(Perimeter of rectangle:""","obj.perimeter())"""
627,Program_627.txt,"class sub:  
    def f1(self, s1):  
        return self.f2([], sorted(s1))  
    def f2(self, curr, s1):  
        if s1:  
            return self.f2(curr, s1[1:]) + self.f2(curr + [s1[0]], s1[1:])  
        return [curr]  
a=[2, 3, 5, 6, 4, 5]
print(Subsets: )""",
628,Program_628.txt,"a=str(input(Enter file name .txt extension:))""",
629,Program_629.txt,"fname = input(Enter file name: )""",
630,Program_630.txt,"fname = input(Enter file name: )""",
631,Program_631.txt,"fname = input(Enter file name: )""",
632,Program_632.txt,"def copy(from_file, to_file):
    with open(from_file) as f:
        with open(to_file, w) as f1:""",
633,Program_633.txt,"def count_letter(fname, l):
    k = 0
    with open(fname, 'r') as f:
        for line in f:
            words = line.split()
            for i in words:
                for letter in i:
                    if(letter==l):
                        k=k+1
    return k","23-10-2024 10:08"
634,Program_634.txt,"def print_number(fname):
    with open(fname, 'r') as f:
        for line in f:
            words = line.split()
            for i in words:
                for letter in i:
                    if(letter.isdigit()):
                        print(letter)","23-10-2024 10:08"
635,Program_635.txt,"def count_blank_space(fname):
    k = 0
    with open(fname, 'r') as f:
        for line in f:
            words = line.split()
            for i in words:
                for letter in i:
                    if(letter.isspace):
                        k=k+1
    return k","23-10-2024 10:08"
636,Program_636.txt,"def capitalize(fname):
    with open(fname, 'r') as f:
        for line in f:
            l=line.title()
            print(l)","23-10-2024 10:08"
637,Program_637.txt,"def reverse_content(filename):
    for line in reversed(list(open(filename))):
        print(line.rstrip())","23-10-2024 10:08"
638,Program_638.txt,"a=[[1,[[2]],[[[3]]]],[[4],5]]
flatten=lambda l: sum(map(flatten,l),[]) if isinstance(l,list) else [l]
print(flatten(a))","23-10-2024 10:08"
639,Program_639.txt,"def lcm(a,b):
    lcm.multiple=lcm.multiple+b
    if((lcm.multiple % a == 0) and (lcm.multiple % b == 0)):
        return lcm.multiple
    else:
        lcm(a, b)
    return lcm.multiple
lcm.multiple=0
a=4
b=7
if(a>b):
    LCM=lcm(b,a)
else:
    LCM=lcm(a,b)
print(LCM)","23-10-2024 10:08"
640,Program_640.txt,"def gcd(a,b):
    if(b==0):
        return a
    else:
        return gcd(b,a%b)","23-10-2024 10:08"
641,Program_641.txt,"def check(n, div = None):
    if div is None:
        div = n - 1
    while div >= 2:
        if n % div == 0:
            print(Number not prime)""",
642,Program_642.txt,"def power(base,exp):
    if(exp==1):
        return(base)
    if(exp!=1):
        return(base*power(base,exp-1))","23-10-2024 10:08"
643,Program_643.txt,"def sum1(lst):
    total = 0
    for element in lst:
        if (type(element) == type([])):
            total = total + sum1(element)
        else:
            total = total + element
    return total","23-10-2024 10:08"
644,Program_644.txt,"def count_vowels(s):
    count = 0
    vowels = set(aeiou)""",
645,Program_645.txt,"s1='python'
s2='schoolofai'
a=list(set(s1)&set(s2))
print(The common letters are:)""",
646,Program_646.txt,"s1='python'
s2='schoolofai'
a=list(set(s1)-set(s2))
print(The letters are:)""",
647,Program_647.txt,"def concat_dic(d1, d2):
    return d1.update(d2)","23-10-2024 10:08"
648,Program_648.txt,"def mul_dict(d):
    tot=1
    for i in d:    
        tot=tot*d[i]
    return tot","23-10-2024 10:08"
649,Program_649.txt,"def remove_item_dict(d, key):
    if key in d: 
        del d[key]
    else:
        print(Key not found!)""",
650,Program_650.txt,"def map_dict(keys, values):
    return dict(zip(keys,values))","23-10-2024 10:08"
651,Program_651.txt,"def remove(string, n):  
      first = string[:n]   
      last = string[n+1:]  
      return first + last","23-10-2024 10:08"
652,Program_652.txt,"def anagram_check(s1, s2):
    if(sorted(s1)==sorted(s2)):
        return True
    else:
        return False","23-10-2024 10:08"
653,Program_653.txt,"def change(string):
      return string[-1:] + string[1:-1] + string[:1]","23-10-2024 10:08"
655,Program_655.txt,"string1='python'
string2='theschoolofai'
count1=0
count2=0
for i in string1:
      count1=count1+1
for j in string2:
      count2=count2+1
if(count1<count2):
      print(Larger string is:)""",
656,Program_656.txt,"string='This is an Assignment'
count=0
for i in string:
      if(i.islower()):
            count=count+1
print(The number of lowercase characters is:)""",
657,Program_657.txt,"a=[2, 3, 8, 9, 2, 4, 6]
even=[]
odd=[]
for j in a:
    if(j%2==0):
        even.append(j)
    else:
        odd.append(j)
print(The even list""",even)
658,Program_658.txt,"a=[['A',34],['B',21],['C',26]]
for i in range(0,len(a)):
    for j in range(0,len(a)-i-1):
        if(a[j][1]>a[j+1][1]):
            temp=a[j]
            a[j]=a[j+1]
            a[j+1]=temp","23-10-2024 10:08"
659,Program_659.txt,"a=[2, 3, 8, 9, 2, 4, 6]
for i in range(0,len(a)):
    for j in range(0,len(a)-i-1):
        if(a[j]>a[j+1]):
            temp=a[j]
            a[j]=a[j+1]
            a[j+1]=temp","23-10-2024 10:08"
660,Program_660.txt,"def main(alist, blist):
    def intersection(a, b):
        return list(set(a) & set(b))
    return intersection(alist, blist)","23-10-2024 10:08"
661,Program_661.txt,"l_range=2
u_range=5
a=[(x,x**2) for x in range(l_range,u_range+1)]","23-10-2024 10:08"
662,Program_662.txt,"l=6
u=9
a=[x for x in range(l,u+1) if (int(x**0.5))**2==x and sum(list(map(int,str(x))))<10]
print(a)","23-10-2024 10:08"
663,Program_663.txt,"a=[2, 3, 8, 9, 2, 4, 6]
n = len(a)
temp=a[0]
a[0]=a[n-1]
a[n-1]=temp
print(New list is:)""",
664,Program_664.txt,"a=[2, 3, 8, 9, 2, 4, 6]
b = set()
unique = []
for x in a:
    if x not in b:
        unique.append(x)
        b.add(x)
print(Non-duplicate items:)""",
665,Program_665.txt,"a=['the', 'tsai', 'python']
max1=len(a[0])
temp=a[0]
for i in a:
    if(len(i)>max1):
       max1=len(i)
       temp=i
print(The word with the longest length is:)""",
666,Program_666.txt,"a=['the', 'tsai', 'python' ,'a' ,'the', 'a']
c=[]
count=0
b='a'
n=3
for i in a:
    if(i==b):
        count=count+1
        if(count!=n):
            c.append(i)
    else:
        c.append(i)
if(count==0):
    print(Item not found )""",
667,Program_667.txt,"def find_odd_occurring(alist):
    Return the element that occurs odd number of times in alist.""",
668,Program_668.txt,"date=20/04/2021""",
669,Program_669.txt,"def leapyear_check(year):
    if(year%4==0 and year%100!=0 or year%400==0):
        return True
    else:
        return False","23-10-2024 10:08"
670,Program_670.txt,"n=24
print(Factors are:)""",
671,Program_671.txt,"n=60
print(The divisors of the number are:)""",
672,Program_672.txt,"def amstrong_check(n):
    a=list(map(int,str(n)))
    b=list(map(lambda x:x**3,a))
    if(sum(b)==n):
        return True
    else:
        return False","23-10-2024 10:08"
673,Program_673.txt,"n=10
a=[]
for i in range(n):
    a.append([])
    a[i].append(1)
    for j in range(1,i):
        a[i].append(a[i-1][j-1]+a[i-1][j])
    if(n!=0):
        a[i].append(1)
for i in range(n):
    print(   *(n-i)""","end= """""
674,Program_674.txt,"def perfect_no_check(n):
    sum1 = 0
    for i in range(1, n):
        if(n % i == 0):
            sum1 = sum1 + i
    if (sum1 == n):
        return True
    else:
        return False","23-10-2024 10:08"
675,Program_675.txt,"def strong_no_check(num):
    sum1=0
    temp=num
    while(num):
        i=1
        f=1
        r=num%10
        while(i<=r):
            f=f*i
            i=i+1
        sum1=sum1+f
        num=num//10
    if(sum1==temp):
        return True
    else:
        return False","23-10-2024 10:08"
676,Program_676.txt,"def amicable_no_check(x, y):
    sum1=0
    sum2=0
    for i in range(1,x):
        if x%i==0:
            sum1+=i
    for j in range(1,y):
        if y%j==0:
            sum2+=j
    if(sum1==y and sum2==x):
        return True
    else:
        return False","23-10-2024 10:08"
677,Program_677.txt,"def prime_no_check(a):
    k=0
    for i in range(2,a//2+1):
        if(a%i==0):
            k=k+1
    if(k<=0):
        return True
    else:
        return False","23-10-2024 10:08"
678,Program_678.txt,"n=7
sum1 = 0
while(n > 0):
    sum1=sum1+n
    n=n-1
print(The sum of first n natural numbers is""","sum1)"""
679,Program_679.txt,"limit=10
c=0
m=2
while(c<limit):
    for n in range(1,m+1):
        a=m*m-n*n
        b=2*m*n
        c=m*m+n*n
        if(c>limit):
            break
        if(a==0 or b==0 or c==0):
            break
        print(a,b,c)
    m=m+1","23-10-2024 10:08"
680,Program_680.txt,"a=[2, 3, 8, 9, 2, 4, 6]
k=0
num=int(input(Enter the number to be counted:))""",
681,Program_681.txt,"def collatz(n):
    while n > 1:
        print(n, end=' ')
        if (n % 2):","23-10-2024 10:08"
682,Program_682.txt,"n is odd
            n = 3*n + 1
        else:","23-10-2024 10:08"
683,Program_683.txt,"n is even
            n = n//2
    print(1, end='')","23-10-2024 10:08"
684,Program_684.txt,"def count_set_bits(n):
    count = 0
    while n:
        n &= n - 1
        count += 1
    return count","23-10-2024 10:08"
685,Program_685.txt,"def get_gray_codes(n):
    Return n-bit Gray code in a list.""""""""",
686,Program_686.txt,"def gray_to_binary(n):
    Convert Gray codeword to binary and return it.""""""""",
687,Program_687.txt,"def binary_to_gray(n):
    Convert Binary to Gray codeword and return it.""""""""",
688,Program_688.txt,"n=1023
rev=0
while(n>0):
    dig=n%10
    rev=rev*10+dig
    n=n//10
print(Reverse of the number:""","rev)"""
689,Program_689.txt,"a=2
b=9
c=5
d=[]
d.append(a)
d.append(b)
d.append(c)
for i in range(0,3):
    for j in range(0,3):
        for k in range(0,3):
            if(i!=j&j!=k&k!=i):
                print(d[i],d[j],d[k])","23-10-2024 10:08"
690,Program_690.txt,"def print_identity_matrix(n):
    for i in range(0,n):
        for j in range(0,n):
            if(i==j):
                print(1""","sep= """""
691,Program_691.txt,"class Food(object):
    def __init__(self, name, price):
        self.name = name
        self.price = price
    def getprice(self):
        return self.price
    def __str__(self):
        return self.name + ' : ' + str(self.getprice())
def buildmenu(names, costs):
    menu = []
    for i in range(len(names)):
        menu.append(Food(names[i], costs[i]))
    return menu
names = ['Coffee', 'Tea', 'Pizza', 'Burger', 'Fries', 'Apple', 'Donut', 'Cake']
costs = [250, 150, 180, 70, 65, 55, 120, 350]
Foods = buildmenu(names, costs)
n = 1
for el in Foods:
    print(n,'. ', el)
    n = n + 1","23-10-2024 10:08"
692,Program_692.txt,"def fib():
    cache = {1:1, 2:1}
    def calc_fib(n):
        if n not in cache:
            print(f'Calculating fib({n})')
            cache[n] = calc_fib(n - 1) + calc_fib(n - 2)
        return cache[n]
    return calc_fib","23-10-2024 10:08"
693,Program_693.txt,"class Fib:
    def __init__(self):
        self.cache = {1:1, 2:1}
    def fib(self, n):
        if n not in self.cache:
            print(f'Calculating fib({n})')
            self.cache[n] = self.fib(n-1) + self.fib(n-2)
        return self.cache[n]","23-10-2024 10:08"
694,Program_694.txt,"def fact():
    cache = {0:1, 1:1}
    def calc_fib(n):
        if n not in cache:
            print(f'Calculating fact({n})')
            cache[n] = calc_fib(n - 1) * n
        return cache[n]
    return calc_fib","23-10-2024 10:08"
695,Program_695.txt,"class Fact:
    def __init__(self):
        self.cache = {0:1, 1:1}
    def fact(self, n):
        if n not in self.cache:
            self.cache[n] = self.fact(n-1) * n
        return self.cache[n]","23-10-2024 10:08"
696,Program_696.txt,"def dot_product(a, b):
    return sum( e[0]*e[1] for e in zip(a, b))","23-10-2024 10:08"
697,Program_697.txt,"import math
def sin(x,n):
    sine = 0
    for i in range(n):
        sign = (-1)**i
        pi=22/7
        y=x*(pi/180)
        sine = sine + ((y**(2.0*i+1))/math.factorial(2*i+1))*sign
    return sine","23-10-2024 10:08"
698,Program_698.txt,"def cosine(x,n):
    cosx = 1
    sign = -1
    for i in range(2, n, 2):
        pi=22/7
        y=x*(pi/180)
        cosx = cosx + (sign*(y**i))/math.factorial(i)
        sign = -sign
    return cosx","23-10-2024 10:08"
699,Program_699.txt,"def vowel_stripping(string):
    return .join([x for x in string if x not in('a'"",'e'
700,Program_700.txt,"def char_shift(string, shift_count):
    return .join([chr(ord(x)+shift_count) if (ord(x)+shift_count) <= 122 else chr(96 + (ord(x)+shift_count) - 122) for x in string])""","23-10-2024 10:08"
701,Program_701.txt,"from functools import reduce
def biggest_char(string):
    biggest_chr = lambda x, y: x if ord(x) > ord(y) else y
    return reduce(biggest_chr, string)","23-10-2024 10:08"
702,Program_702.txt,"def interior_angle(no_of_sides):
    return (no_of_sides - 2) * 180 / no_of_sides","23-10-2024 10:08"
703,Program_703.txt,"import math
def side_length(no_of_sides, circumradius):
    return 2 * circumradius * math.sin(math.pi / no_of_sides)","23-10-2024 10:08"
704,Program_704.txt,"import math
def area(no_of_sides, circumradius):
    side_length = 2 * circumradius * math.sin(math.pi / no_of_sides)
    apothem = circumradius * math.cos(math.pi / no_of_sides)
    return no_of_sides / 2 * side_length * apothem","23-10-2024 10:08"
705,Program_705.txt,"sample.py
from datetime import datetime
from time import perf_counter
import random
val = 10
counter_67 = dict()","23-10-2024 10:08"
706,Program_706.txt,"1 Write a function to print given interger to binary
def int_to_binary(num: int):
    """,
707,Program_707.txt,"2 write a function to check given string is palindrome or not ( case insensitive )
def palindrome_str_check(value: str):
    """,
708,Program_708.txt,"3 write a function to check whether a given date in DD/MM/YYYY format is valid or not
def date_validation(inputdate: str):
    """,
709,Program_709.txt,"4 write a function to print the count of divisor.
def divisor_count(num: int):
    """,
710,Program_710.txt,"5 write a function to print the count of divisor using list comprehension
def divisor_using_list(num: int):
    """,
711,Program_711.txt,"6 write a function to print merger of two dictionary
def merge_dict(dict1: dict, dict2: dict):
    """,
712,Program_712.txt,"7 write a function to print second largest number in a list.
def second_large_num(num: list):
    if isinstance(num, list):
        num.sort()
        print (num[-2])
    else:
        raise ValueError('Invalid Input')","23-10-2024 10:08"
713,Program_713.txt,"8 write a function to remove empty list from a list and print.
def remove_empty_list(num1: list):
    if isinstance(num1, list):
        modified = list(filter(None, num1))
        print(modified)","23-10-2024 10:08"
714,Program_714.txt,"9 write a function to remove empty tuples from a list and print
def remove_empty_tuple(num1: list):
    if isinstance(num1, list):
        modified = list(filter(None, num1))
        print(modified)","23-10-2024 10:08"
715,Program_715.txt,"10 write a python function to remove duplicate from a list.
def remove_duplicates(dup_list: list):
    print(list(set(dup_list)))","23-10-2024 10:08"
716,Program_716.txt,"11 write a function to reverse every word in a string
def reverse_word(sen: str):
    words = sen.split(' ')
    rever_word = [ i[::-1] for i in words ]
    final_sen = ' '.join(rever_word)
    print(final_sen)","23-10-2024 10:08"
717,Program_717.txt,"12 function to check leap year
def check_leap_year(year: int):
    if not year%4:
        print('Leap Year')
    else:
        print('Not a leap year')","23-10-2024 10:08"
718,Program_718.txt,"13 function to print the multiplication table
def maths_tables( no_ : int):
     for i in range(1, 11):
         print(f'{no_}x{i}={no_*i}')","23-10-2024 10:08"
719,Program_719.txt,"14 function to check armstrong number or not
def check_armstrong(no_: int):
    sum_ = 0
    temp = no_
    while temp > 0:
        digit = temp % 10
        sum_ += digit ** 3 
        temp //= 10
    if no_ == sum_:  
       print(f{no_} is an Armstrong number)  """,
720,Program_720.txt,"15 function to print all armstrong in a range
def print_all_armstrong(lower: int, upper: int):
    for num in range(lower,upper + 1):  
        sum_ = 0
        temp = num
        while temp > 0:
            digit = temp % 10
            sum_ += digit ** 3
            temp //= 10
            if num == sum_:
                print(num)","23-10-2024 10:08"
721,Program_721.txt,"17 function to print the lcm of two number
def ret_lcm(x: int, y: int):
    if x > y:
        greater = x
    else:
        greater = y
    while(True):
        if((greater % x == 0) and (greater % y == 0)):
            lcm = greater
            break
        greater += 1
    return lcm","23-10-2024 10:08"
722,Program_722.txt,"18 function to print the hcf of two number
def ret_hcf(x: int, y: int):
    if x > y:
        greater = x
    else:
        greater = y
    while(True):
        if((greater % x == 0) and (greater % y == 0)):
            lcm = greater  
            break
        greater += 1
    return int(x*y/lcm)","23-10-2024 10:08"
723,Program_723.txt,"19 function to print ascii value of a character.
def show_ascii(a: str):
    print(ord(a))","23-10-2024 10:08"
724,Program_724.txt,"20 function to print calendar
def show_mm_calendar(mm: int, yyyy: int):
    import calendar
    print(calendar.month(yyyy, mm)","23-10-2024 10:08"
725,Program_725.txt,"21 Create a function that takes a list of numbers between 1 and 10 (excluding one number) and returns the missing number.
def print_miss_num(l: list):
     print(f'Missing number is {55-sum(l)}')","23-10-2024 10:08"
726,Program_726.txt,"22 function to print marsh code equivalent from string.
def encode_marsh(sen : str):
    char_to_dots = { 'A': '.-', 'B': '-...', 'C': '-.-.', 'D': '-..', 'E': '.', 'F': '..-.',
                      'G': '--.', 'H': '....', 'I': '..', 'J': '.---', 'K': '-.-', 'L': '.-..',
                      'M': '--', 'N': '-.', 'O': '---', 'P': '.--.', 'Q': '--.-', 'R': '.-.',
                      'S': '...', 'T': '-', 'U': '..-', 'V': '...-', 'W': '.--', 'X': '-..-',
                      'Y': '-.--', 'Z': '--..', ' ': ' ', '0': '-----',
                      '1': '.----', '2': '..---', '3': '...--', '4': '....-', '5': '.....',
                      '6': '-....', '7': '--...', '8': '---..', '9': '----.',
                      '&': '.-...', ': '.----.'"""," '@': '.--.-.'"
727,Program_727.txt,"23 function to intern a sentence.
def check_intern(a , b):
    if a is b:
        print(f'{a} and {b} is interned by Python')
    else:
        print(f'{a} and {b} is not interned by Python')","23-10-2024 10:08"
728,Program_728.txt,"24 convert string to intern string
def str_to_intern_str(a):
    import sys
    b = sys.intern(a)
    if a is b:
        print('Sentence is interned')
    else:
        raise ValueError('This should not happen')","23-10-2024 10:08"
729,Program_729.txt,"25 write a function to print the time taken by a calc function to ferform a simple multiplication 10 Million time
def time_calc(n: int):
    import time
    start = time.perf_counter()
    for i in range(10000000):
        n*2
    end = time.perf_counter()
    return end-start","23-10-2024 10:08"
730,Program_730.txt,"26 write a function to print other value with given base to int.
def other_int(value, b):
    return int(value, b)","23-10-2024 10:08"
731,Program_731.txt,"27 write a function to convert any number to its equivalent fractions.
def no_to_fraction(no_):
    from fractions import Fractions
    return Fractions(no_)","23-10-2024 10:08"
732,Program_732.txt,"28 function to check two number ( floating also )  are close or not
def check_isclose(x, y)
    from math import isclose
    return isclose(x, y)","23-10-2024 10:08"
733,Program_733.txt,"29 function to convert temperature as per user mention.
def temp_converter(temp , temp_given_in= 'F'):
    if temp < 0:
        raise ValueError(Input Temperature is Negative)""",
734,Program_734.txt,"30 function to print the regular polygon area
def polygon_area(side_length=1, side=3):
    from math import tan
    if side_length <= 0:
        raise ValueError(How come Side is zero.)""",
735,Program_735.txt,"31 function to return speed converer as per user mention data
def speed_converter(speed , dist = 'KM', time = 'HR'):
    if speed < 0 or type(dist) == str or type(time) == str:
        raise ValueError(Invalid Input Format)""",
736,Program_736.txt,"32 function to remove values from dictionary
def remove_dic_value(a: dict, key)
    a.pop(key)
    return a","23-10-2024 10:08"
737,Program_737.txt,"33 function insert at the begining of dictionary
def dict_in_at_begin(orgin: dict, new_: dict):
    final = {**new_, **origin}
    return final","23-10-2024 10:08"
738,Program_738.txt,"34 function to convert a list of tuples into dictionary","23-10-2024 10:08"
739,Program_739.txt,"Input  : [ ('a',1), ('b', 2), ('c', 3)]","23-10-2024 10:08"
740,Program_740.txt,"Output : { 'a':1, 'b':2, 'c':3 }
def list_to_dict(l: list):
    final_dict = {}
    for i in l:
        final_dict[i[0]] = i[1]
    return final_dict","23-10-2024 10:08"
741,Program_741.txt,"35 function to sort the  dictionary with respect to key.
def dict_sort_with_key(test_dict: dict):
    final dict = {}
    temp = sorted(test_dict)
    for i in temp:
        final_dict[i] = test_dict[a]
    return final_dict","23-10-2024 10:08"
742,Program_742.txt,"36 function to return mirir charcters of a letter.","23-10-2024 10:08"
743,Program_743.txt,"Input  : paradox after N = 3","23-10-2024 10:08"
744,Program_744.txt,"Output : paizwlc
def mirror_character(word: str, value: int):
    import string
    letters = string.ascii_lowercase
    rev_letter = letters[::-1]
    dict_char = dict(zip(letters, rev_letter))
    final_1 = word[0:value]
    final_2 = []
    for i in range(value, len(word)):
        final_2.append(dict_char[word[i]])
    print(final_1+''.join(final_2))","23-10-2024 10:08"
745,Program_745.txt,"37 function to add two tuple
def add_tuple(tup1, tup2):
    return tup1+tup2","23-10-2024 10:08"
746,Program_746.txt,"38 function to create a list of tuples from a given list having number and its cube in each tuple","23-10-2024 10:08"
747,Program_747.txt,"Input  : [1,2,3]","23-10-2024 10:08"
748,Program_748.txt,"Output : [(1,1),(2,8),(3,9)]
def list_of_tuple( l: list):
    final = [ (i, pow(i,3)) for i in l]
    return final","23-10-2024 10:08"
749,Program_749.txt,"39 function to create a dictionary of mirror of letter.
def letter_mirror():
    import string
    letter = string.ascii_lowercase
    rvr_letter = letter[::-1]
    dict_char = dict(zip(letter, rvr_letter))
    return dict_char","23-10-2024 10:08"
750,Program_750.txt,"40 function to print the ascii value of letter
def show_ascii():
    import string
    letter = string.ascii_letters
    for i in letter:
        print(i+:+str(ord(i)))""""","23-10-2024 10:08"
751,Program_751.txt,"41 function to get the current time at GMT
def current_time():
    import datetime
    print(datetime.datetime.now())","23-10-2024 10:08"
752,Program_752.txt,"42 function to print the India Time
def get_India_time():
    import datetime, pytz
    print(datetime.datetime.now( pytz.timezone('Asia/kolkata') ))","23-10-2024 10:08"
753,Program_753.txt,"43 function to print yesterday and tomorrow date
def tmrw_yest_time()
    import datetime
    yesterday = datetime.datetime.now() - datetime.timedelta(1)
    tmrw = datetime.datetime.now() + datetime.timedelta(1)
    print( yesterday, tmrw )","23-10-2024 10:08"
754,Program_754.txt,"44 universal function
def universal_func(*args, **kwargs):
    print(args)
    print(**kwargs)","23-10-2024 10:08"
755,Program_755.txt,"45 logging message
def logging(msg, *, dt = datetime.utcnow()):
    print(f'message at {dt} was {msg}')","23-10-2024 10:08"
